Number,Country,Longitude,Latitude,Year,TDEP_NHX,TDEP_NOY,TDEP_SOX,RWI,TRW
6,Germany,8.2167,50.85,1998,1297.29,1131.3,2829.15,1.194652027,1.731284151
6,Germany,8.2167,50.85,1999,1373.49,1202.45,2926.44,1.54833987,2.131253002
6,Germany,8.2167,50.85,2000,1223.97,1045.91,2258.81,0.925390158,1.167029411
6,Germany,8.2167,50.85,2001,1337.86,1163.52,2379.28,1.241102781,1.465026458
6,Germany,8.2167,50.85,2002,1203.65,993.657,1933.35,1.477377554,1.870007732
6,Germany,8.2167,50.85,2003,1328.93,1074.65,1838.88,1.220345123,1.242431218
6,Germany,8.2167,50.85,2004,1132.93,865.75,1295.05,1.110393755,1.2959205
6,Germany,8.2167,50.85,2005,1079.68,813.949,1134.84,1.308306262,1.577641711
7,Germany,8.4333,51.1833,1950,772.659,474.263,2758.71,0.87422261,2.27841699
7,Germany,8.4333,51.1833,1951,887.988,552.808,3884.11,1.021415654,2.58067419
7,Germany,8.4333,51.1833,1952,881.409,543.363,3730.63,1.099180037,2.647410387
7,Germany,8.4333,51.1833,1953,812.419,533.148,3201.32,1.356704374,2.950341794
7,Germany,8.4333,51.1833,1954,853.938,591.699,3743.75,0.878358486,1.971457762
7,Germany,8.4333,51.1833,1955,838.805,572.335,3496.83,1.051825274,2.281845366
7,Germany,8.4333,51.1833,1956,882.644,598.658,3813.11,0.706263872,1.660337076
7,Germany,8.4333,51.1833,1957,978.846,688.119,5035.45,0.859504539,1.914417752
7,Germany,8.4333,51.1833,1958,1006.66,633.952,4653.28,1.008380533,2.331004807
7,Germany,8.4333,51.1833,1959,1017.07,702.228,4613.55,1.100228442,2.54998832
7,Germany,8.4333,51.1833,1960,938.095,679.523,4428.95,0.801001535,1.811879673
7,Germany,8.4333,51.1833,1961,1058.23,701.155,5125.23,0.813540577,1.81169626
7,Germany,8.4333,51.1833,1962,988.85,787.392,5275.01,0.755794267,1.649747148
7,Germany,8.4333,51.1833,1963,1148.12,938.93,5734.13,1.112794522,2.388918913
7,Germany,8.4333,51.1833,1964,1080.28,836.145,5691.98,0.913362623,1.9152591
7,Germany,8.4333,51.1833,1965,1033.33,880.486,5326.24,0.668181243,1.362164348
7,Germany,8.4333,51.1833,1966,1014.68,840.398,4866.31,0.980943477,2.084103839
7,Germany,8.4333,51.1833,1967,1172.12,995.053,6615.53,0.971948547,2.019717549
7,Germany,8.4333,51.1833,1968,1028.21,863.837,5228.56,0.978024229,1.968365284
7,Germany,8.4333,51.1833,1969,1225.17,953.588,5847.15,0.812426191,1.738117759
7,Germany,8.4333,51.1833,1970,1302.27,1150.8,6845.1,0.84890393,1.73569882
7,Germany,8.4333,51.1833,1971,1367.17,1022.26,6244.08,0.952080152,1.845248983
7,Germany,8.4333,51.1833,1972,1183.46,986.122,5585.17,0.82475488,1.535198487
7,Germany,8.4333,51.1833,1973,1310.9,1108.32,6112.29,0.602317844,1.127135864
7,Germany,8.4333,51.1833,1974,1176.02,1118.55,5711.5,0.506833046,0.95143642
7,Germany,8.4333,51.1833,1975,1268.53,1084.93,6025.51,0.687756857,1.265951912
7,Germany,8.4333,51.1833,1976,1315.56,1204.99,6306.31,0.500243955,0.851464967
7,Germany,8.4333,51.1833,1977,1388,1100.83,6131.46,0.571067743,0.958885063
7,Germany,8.4333,51.1833,1978,1382.4,1317.81,6414.73,0.690230558,1.23979044
7,Germany,8.4333,51.1833,1979,1404.16,1187.17,6181.55,0.777486983,1.460906766
7,Germany,8.4333,51.1833,1980,1414.22,1324.13,5982.68,0.763283111,1.385047493
7,Germany,8.4333,51.1833,1981,1498.09,1296.65,5961.19,0.83565356,1.574534786
7,Germany,8.4333,51.1833,1982,1302.71,1193.14,5077.56,0.916740024,1.717661328
7,Germany,8.4333,51.1833,1983,1434.49,1207.81,4963.8,0.920535726,1.79099002
7,Germany,8.4333,51.1833,1984,1637.31,1385.2,5894.38,0.556654117,1.017337909
7,Germany,8.4333,51.1833,1985,1501.24,1309.14,5406.82,0.851144988,1.534952894
7,Germany,8.4333,51.1833,1986,1313.44,1115.22,4419.3,0.85773502,1.5233738
7,Germany,8.4333,51.1833,1987,1481.41,1304.62,5367.4,0.624683549,1.236514932
7,Germany,8.4333,51.1833,1988,1521.54,1242.96,4797.09,0.864315847,1.515086948
7,Germany,8.4333,51.1833,1989,1240.39,1256.24,3935.72,0.956258793,1.612912843
7,Germany,8.4333,51.1833,1990,1258.42,1065.5,3581.07,0.992811124,1.380798252
7,Germany,8.4333,51.1833,1991,1288.91,1110.38,3502.65,0.825852612,1.35801308
7,Germany,8.4333,51.1833,1992,1429.01,1199.51,3863.33,1.075168823,1.644890826
7,Germany,8.4333,51.1833,1993,1253.17,1068.65,3102.12,1.280555499,2.148621174
7,Germany,8.4333,51.1833,1994,1307.02,1120.42,3102.07,1.189267026,1.926493503
7,Germany,8.4333,51.1833,1995,1230.39,1056.97,3029.47,0.952235201,1.468503461
7,Germany,8.4333,51.1833,1996,1231.26,985.749,2638.5,1.07639437,1.651765525
7,Germany,8.4333,51.1833,1997,1181.22,856.224,2555.52,1.509065905,2.402910576
7,Germany,8.4333,51.1833,1998,1178.13,973.662,2278.58,1.450790096,2.331617395
7,Germany,8.4333,51.1833,1999,1328.76,1081.65,2438.98,1.94627511,3.268587742
7,Germany,8.4333,51.1833,2000,1082.8,910.429,1817.57,1.228300678,1.751010231
7,Germany,8.4333,51.1833,2001,1213.03,1003.66,1872.99,1.725837172,2.462677275
7,Germany,8.4333,51.1833,2002,1068.05,870.752,1583.37,1.979839783,3.030862708
7,Germany,8.4333,51.1833,2003,1130,887.809,1379.58,1.752906203,2.817659712
7,Germany,8.4333,51.1833,2004,967.378,700.999,999.307,1.223664169,2.006038116
7,Germany,8.4333,51.1833,2005,976.614,695.404,882.687,1.918254512,2.974491706
8,Germany,8.04,51.0756,1950,870.085,520.911,3736.4,0.937556845,3.030444777
8,Germany,8.04,51.0756,1951,955.464,571.496,4675.68,0.964417361,3.064074158
8,Germany,8.04,51.0756,1952,979.365,616.779,4700.78,0.841160749,2.637021961
8,Germany,8.04,51.0756,1953,909.501,588.131,4346.11,0.83948761,2.636332866
8,Germany,8.04,51.0756,1954,979.728,662.896,4858.8,0.980993177,3.013162236
8,Germany,8.04,51.0756,1955,936.588,633.109,4752.08,1.152528588,3.513028382
8,Germany,8.04,51.0756,1956,973.309,659.43,4852.36,1.030090453,3.126483591
8,Germany,8.04,51.0756,1957,1046.53,714.781,6056.92,1.147315382,3.461926182
8,Germany,8.04,51.0756,1958,1052.16,707.487,6015.58,1.191134539,3.54217014
8,Germany,8.04,51.0756,1959,1065.56,764.415,5671.41,0.936680181,2.742558388
8,Germany,8.04,51.0756,1960,1031.91,751.412,5643.98,1.112412884,3.079701272
8,Germany,8.04,51.0756,1961,1105.05,787.605,6629.33,0.995638946,2.945988457
8,Germany,8.04,51.0756,1962,1171.97,916.077,7218.23,1.064681021,3.025788727
8,Germany,8.04,51.0756,1963,1241.61,1001.18,7260.78,1.184313643,3.309983363
8,Germany,8.04,51.0756,1964,1191.47,964.504,7203.16,0.875149506,2.386970595
8,Germany,8.04,51.0756,1965,1178.72,1004.85,6929.88,0.830620567,2.285245053
8,Germany,8.04,51.0756,1966,1127.57,949.608,6644.05,1.067834293,2.951465645
8,Germany,8.04,51.0756,1967,1250.77,1058.83,7969.82,1.188674409,3.270843203
8,Germany,8.04,51.0756,1968,1124.53,981.499,6550.41,1.272239618,3.389270601
8,Germany,8.04,51.0756,1969,1282.42,1059.39,7189.5,1.117547549,2.969423676
8,Germany,8.04,51.0756,1970,1411.39,1317.62,8824.92,1.0723641,2.826627223
8,Germany,8.04,51.0756,1971,1451.55,1196.81,8154.77,1.110751489,2.877208082
8,Germany,8.04,51.0756,1972,1337.79,1172.82,7486.38,1.037570861,2.656796293
8,Germany,8.04,51.0756,1973,1512.5,1296.01,8270.98,0.901568507,2.306757719
8,Germany,8.04,51.0756,1974,1286.56,1266.11,7390.82,0.688817003,1.671362049
8,Germany,8.04,51.0756,1975,1390.01,1224.48,7816.4,0.955994404,2.386222607
8,Germany,8.04,51.0756,1976,1539.51,1421.36,8429.68,0.64212913,1.582472292
8,Germany,8.04,51.0756,1977,1503.37,1265.31,8080.1,0.769975487,1.855128803
8,Germany,8.04,51.0756,1978,1581.55,1555.71,8543.88,1.095519532,2.627785947
8,Germany,8.04,51.0756,1979,1528.1,1444.16,8101.26,1.015498822,2.393819869
8,Germany,8.04,51.0756,1980,1603.88,1585.4,7972.31,1.090964787,2.580065663
8,Germany,8.04,51.0756,1981,1609.48,1528.07,7807.02,1.010617006,2.423492103
8,Germany,8.04,51.0756,1982,1390.71,1338.29,6182.13,1.182494222,2.764706746
8,Germany,8.04,51.0756,1983,1552.48,1412.53,6692.34,1.155838111,2.617984389
8,Germany,8.04,51.0756,1984,1714.42,1658.96,7688.25,0.887629716,1.98830698
8,Germany,8.04,51.0756,1985,1598.6,1476.7,6705.32,1.148287442,2.608999833
8,Germany,8.04,51.0756,1986,1570.46,1410.73,6040.18,0.986948986,2.195323426
8,Germany,8.04,51.0756,1987,1527.37,1411.92,6534.25,0.875218119,1.936700744
8,Germany,8.04,51.0756,1988,1670.64,1481.18,6209.25,1.103629491,2.458168774
8,Germany,8.04,51.0756,1989,1418.62,1484.87,4966.31,1.195909246,2.62731159
8,Germany,8.04,51.0756,1990,1463.67,1292.16,4767.59,0.823310702,1.76055367
8,Germany,8.04,51.0756,1991,1464.8,1291.51,4603.77,0.927935858,1.979541847
8,Germany,8.04,51.0756,1992,1563.43,1398.31,4617.82,1.06835453,2.291499692
8,Germany,8.04,51.0756,1993,1430.43,1261.82,4014.09,1.364560544,2.895451075
8,Germany,8.04,51.0756,1994,1437.06,1274.79,3856.65,1.114027397,2.380021071
8,Germany,8.04,51.0756,1995,1329.24,1156.1,3623.35,0.801474754,1.663761926
8,Germany,8.04,51.0756,1996,1286.94,1058.74,3047.09,1.007439949,2.116912839
8,Germany,8.04,51.0756,1997,1358.82,1043.77,3222.99,1.285827965,2.633832737
8,Germany,8.04,51.0756,1998,1297.29,1131.3,2829.15,1.092229597,2.194500452
8,Germany,8.04,51.0756,1999,1373.49,1202.45,2926.44,1.253882368,2.501669274
8,Germany,8.04,51.0756,2000,1223.97,1045.91,2258.81,0.929781983,1.832464438
8,Germany,8.04,51.0756,2001,1337.86,1163.52,2379.28,1.13487209,2.17058603
8,Germany,8.04,51.0756,2002,1203.65,993.657,1933.35,1.242176908,2.44495085
8,Germany,8.04,51.0756,2003,1328.93,1074.65,1838.88,0.967350477,1.874721621
8,Germany,8.04,51.0756,2004,1132.93,865.75,1295.05,0.707298815,1.367059061
8,Germany,8.04,51.0756,2005,1079.68,813.949,1134.84,0.926000339,1.712954964
8,Germany,8.04,51.0756,2006,1174.24,798.482,1201.29,0.766256521,1.408448244
8,Germany,8.04,51.0756,2007,1137.6,862.127,1032.59,0.932264756,1.72772878
8,Germany,8.04,51.0756,2008,1224.65,858.423,1027.75,0.980261569,1.834687583
8,Germany,8.04,51.0756,2009,1163.34,744.847,879.991,0.973265968,1.779639688
8,Germany,8.04,51.0756,2010,1124.67,669.493,837.709,0.654016312,1.140384853
8,Germany,8.04,51.0756,2011,1145.76,699.554,806.376,0.389206812,0.688199876
9,Germany,8.4472,50.22194,1950,466.446,422.28,2270.2,0.80892826,3.638079554
9,Germany,8.4472,50.22194,1951,502.67,448.486,2544.98,0.85574701,3.621958051
9,Germany,8.4472,50.22194,1952,481.915,454.575,2433.96,0.807483486,3.390925048
9,Germany,8.4472,50.22194,1953,485.568,475.337,2658.04,1.100792439,4.56337042
9,Germany,8.4472,50.22194,1954,504.344,499.461,2713.62,0.964332382,3.809938472
9,Germany,8.4472,50.22194,1955,499.044,511.023,2916.31,1.194274332,4.594971383
9,Germany,8.4472,50.22194,1956,495.595,501.487,2755.25,0.998863226,3.701390233
9,Germany,8.4472,50.22194,1957,545.65,558.814,3327.25,1.077726985,3.915267317
9,Germany,8.4472,50.22194,1958,520.495,551.563,3328.1,1.309443749,4.690417479
9,Germany,8.4472,50.22194,1959,537.13,650.052,3487.3,0.919791921,3.262456575
9,Germany,8.4472,50.22194,1960,523.207,570.739,3225.52,1.004531005,3.442426699
9,Germany,8.4472,50.22194,1961,546.103,612.589,3678.25,0.918404551,3.041816758
9,Germany,8.4472,50.22194,1962,606.223,663.308,3944.53,1.044289044,3.550012099
9,Germany,8.4472,50.22194,1963,554.695,678.738,3816.63,1.214409284,4.062388516
9,Germany,8.4472,50.22194,1964,579.807,709.285,3780.8,0.865438276,2.828441541
9,Germany,8.4472,50.22194,1965,600.177,760.306,3932.56,0.858965957,2.734558515
9,Germany,8.4472,50.22194,1966,599.342,765.611,4143.05,1.113343402,3.648625428
9,Germany,8.4472,50.22194,1967,651.553,833.655,4466.27,1.330496774,4.413147924
9,Germany,8.4472,50.22194,1968,620.782,800.573,4056.06,1.351843495,4.361787937
9,Germany,8.4472,50.22194,1969,646.501,896.241,4438.87,1.11628047,3.488868297
9,Germany,8.4472,50.22194,1970,659.109,881.335,4490.11,1.196696982,3.725898002
9,Germany,8.4472,50.22194,1971,705.484,925.815,4917.57,1.27882364,3.901205441
9,Germany,8.4472,50.22194,1972,651.607,872.489,4460.8,1.047622537,3.128363422
9,Germany,8.4472,50.22194,1973,688.628,908.166,4339.76,0.922470465,2.703732777
9,Germany,8.4472,50.22194,1974,630.426,925.441,4159.71,0.803835265,2.326404465
9,Germany,8.4472,50.22194,1975,680.053,940.009,4327.79,0.908487339,2.582080128
9,Germany,8.4472,50.22194,1976,705.523,949.341,4203.72,0.468162671,1.255858751
9,Germany,8.4472,50.22194,1977,688.052,976.478,4468.91,0.795486144,2.168583372
9,Germany,8.4472,50.22194,1978,714.297,1002.55,4214.99,0.95313502,2.580684326
9,Germany,8.4472,50.22194,1979,758.317,1144.47,4433.5,0.914634558,2.455196967
9,Germany,8.4472,50.22194,1980,769.491,1151.38,4843.67,0.898008374,2.380161437
9,Germany,8.4472,50.22194,1981,823.683,1154.12,4336.69,0.99000576,2.591017746
9,Germany,8.4472,50.22194,1982,741.261,1122.49,3927.11,1.039178454,2.688497665
9,Germany,8.4472,50.22194,1983,736.552,1027.95,3672.21,0.975969841,2.45345806
9,Germany,8.4472,50.22194,1984,774.533,1131.42,3756.96,0.935205953,2.314902482
9,Germany,8.4472,50.22194,1985,761.877,1116.18,3563.51,1.141829503,2.791920799
9,Germany,8.4472,50.22194,1986,793.606,1084.15,3415.36,0.968167561,2.401464344
9,Germany,8.4472,50.22194,1987,708.647,974.925,3116.37,0.848708432,2.098132288
9,Germany,8.4472,50.22194,1988,802.913,1118.54,3249.16,1.058444808,2.58964167
9,Germany,8.4472,50.22194,1989,699.067,1012.84,2754.93,1.336909765,3.188735759
9,Germany,8.4472,50.22194,1990,692.291,895.352,2518.75,1.147626666,2.710094212
9,Germany,8.4472,50.22194,1991,756.114,992.874,2556.78,0.906638345,2.116018611
9,Germany,8.4472,50.22194,1992,760.075,993.268,2502.8,1.027113329,2.376036579
9,Germany,8.4472,50.22194,1993,730.494,902.26,2328.61,1.141874001,2.58471573
9,Germany,8.4472,50.22194,1994,769.856,1000.76,2178.6,1.006693243,2.268610068
9,Germany,8.4472,50.22194,1995,682.483,848.693,1917.73,0.744341194,1.648627162
9,Germany,8.4472,50.22194,1996,731.08,848.308,1885.31,0.854939898,1.856194715
9,Germany,8.4472,50.22194,1997,694.436,795.38,1679.07,1.074360556,2.290142452
9,Germany,8.4472,50.22194,1998,686.528,806.358,1524.91,1.070103066,2.253323816
9,Germany,8.4472,50.22194,1999,724.752,856.631,1583.74,1.256054891,2.651389453
9,Germany,8.4472,50.22194,2000,681.809,770.672,1352.57,0.636275379,1.29590752
9,Germany,8.4472,50.22194,2001,719.848,798.5,1289.63,0.981674601,2.020601222
9,Germany,8.4472,50.22194,2002,689.126,736.234,1119.73,1.18991304,2.367559635
9,Germany,8.4472,50.22194,2003,667.52,713.914,929.125,0.996131337,2.037330707
9,Germany,8.4472,50.22194,2004,632.254,644.659,745.579,0.835287845,1.640558563
9,Germany,8.4472,50.22194,2005,635.76,609.831,644.141,1.031312707,1.968967941
9,Germany,8.4472,50.22194,2006,636.298,567.597,636.748,0.746928168,1.390442685
9,Germany,8.4472,50.22194,2007,674.056,623.133,616.523,0.978441917,1.852625275
9,Germany,8.4472,50.22194,2008,611.47,534.895,548.859,1.004318524,1.819222752
9,Germany,8.4472,50.22194,2009,656.578,541.927,521.731,1.032802173,1.823091191
10,Germany,8.01,50.05,1950,466.446,422.28,2270.2,0.749180053,1.618380694
10,Germany,8.01,50.05,1951,502.67,448.486,2544.98,0.786894523,1.685616669
10,Germany,8.01,50.05,1952,481.915,454.575,2433.96,0.68261525,1.469432318
10,Germany,8.01,50.05,1953,485.568,475.337,2658.04,0.749704834,1.59076805
10,Germany,8.01,50.05,1954,504.344,499.461,2713.62,0.772842629,1.695802782
10,Germany,8.01,50.05,1955,499.044,511.023,2916.31,0.868445558,1.888236871
10,Germany,8.01,50.05,1956,495.595,501.487,2755.25,0.7657731,1.665231757
10,Germany,8.01,50.05,1957,545.65,558.814,3327.25,0.766223084,1.634270193
10,Germany,8.01,50.05,1958,520.495,551.563,3328.1,0.924459028,1.997975908
10,Germany,8.01,50.05,1959,537.13,650.052,3487.3,0.933577157,2.014285107
10,Germany,8.01,50.05,1960,523.207,570.739,3225.52,1.038300585,2.197189692
10,Germany,8.01,50.05,1961,546.103,612.589,3678.25,0.836289985,1.812777536
10,Germany,8.01,50.05,1962,606.223,663.308,3944.53,0.648674024,1.41389429
10,Germany,8.01,50.05,1963,554.695,678.738,3816.63,0.785531185,1.683146763
10,Germany,8.01,50.05,1964,579.807,709.285,3780.8,0.635359407,1.396598287
10,Germany,8.01,50.05,1965,600.177,760.306,3932.56,0.761383732,1.577336381
10,Germany,8.01,50.05,1966,599.342,765.611,4143.05,1.05157239,2.271460811
10,Germany,8.01,50.05,1967,651.553,833.655,4466.27,1.210118618,2.559376011
10,Germany,8.01,50.05,1968,620.782,800.573,4056.06,1.296140373,2.72665716
10,Germany,8.01,50.05,1969,646.501,896.241,4438.87,1.164026897,2.530962972
10,Germany,8.01,50.05,1970,659.109,881.335,4490.11,1.103925928,2.370332133
10,Germany,8.01,50.05,1971,705.484,925.815,4917.57,1.153491196,2.420166188
10,Germany,8.01,50.05,1972,651.607,872.489,4460.8,1.203976833,2.507299564
10,Germany,8.01,50.05,1973,688.628,908.166,4339.76,1.051455049,2.255565348
10,Germany,8.01,50.05,1974,630.426,925.441,4159.71,1.040248135,2.288398027
10,Germany,8.01,50.05,1975,680.053,940.009,4327.79,1.101011302,2.45744402
10,Germany,8.01,50.05,1976,705.523,949.341,4203.72,0.495523985,1.087538926
10,Germany,8.01,50.05,1977,688.052,976.478,4468.91,0.962637699,2.003167894
10,Germany,8.01,50.05,1978,714.297,1002.55,4214.99,1.248591566,2.890982482
10,Germany,8.01,50.05,1979,758.317,1144.47,4433.5,1.130654278,2.490414539
10,Germany,8.01,50.05,1980,769.491,1151.38,4843.67,1.160596134,2.660878092
10,Germany,8.01,50.05,1981,823.683,1154.12,4336.69,1.267183514,2.805973549
10,Germany,8.01,50.05,1982,741.261,1122.49,3927.11,1.110170334,2.527318279
10,Germany,8.01,50.05,1983,736.552,1027.95,3672.21,1.150433056,2.502786681
10,Germany,8.01,50.05,1984,774.533,1131.42,3756.96,1.241183404,2.704032929
10,Germany,8.01,50.05,1985,761.877,1116.18,3563.51,1.491408474,3.195191201
10,Germany,8.01,50.05,1986,793.606,1084.15,3415.36,1.233016374,2.458856085
10,Germany,8.01,50.05,1987,708.647,974.925,3116.37,1.188986002,2.524198522
10,Germany,8.01,50.05,1988,802.913,1118.54,3249.16,1.136497668,2.446727465
10,Germany,8.01,50.05,1989,699.067,1012.84,2754.93,1.044188553,2.397233443
10,Germany,8.01,50.05,1990,692.291,895.352,2518.75,1.005066829,2.533139287
10,Germany,8.01,50.05,1991,756.114,992.874,2556.78,1.016713062,2.366908152
10,Germany,8.01,50.05,1992,760.075,993.268,2502.8,0.95625115,2.187057762
10,Germany,8.01,50.05,1993,730.494,902.26,2328.61,0.803787606,1.878350634
10,Germany,8.01,50.05,1994,769.856,1000.76,2178.6,0.85499965,1.966721731
10,Germany,8.01,50.05,1995,682.483,848.693,1917.73,0.672515394,1.623805018
10,Germany,8.01,50.05,1996,731.08,848.308,1885.31,0.859577133,2.089048536
10,Germany,8.01,50.05,1997,694.436,795.38,1679.07,1.380017912,3.241630362
10,Germany,8.01,50.05,1998,686.528,806.358,1524.91,1.199490532,2.895310647
10,Germany,8.01,50.05,1999,724.752,856.631,1583.74,1.34317517,3.282437762
10,Germany,8.01,50.05,2000,681.809,770.672,1352.57,1.150642192,2.915475397
10,Germany,8.01,50.05,2001,719.848,798.5,1289.63,1.129126925,2.819195111
10,Germany,8.01,50.05,2002,689.126,736.234,1119.73,1.226161584,3.043652207
10,Germany,8.01,50.05,2003,667.52,713.914,929.125,0.682760038,1.675127103
10,Germany,8.01,50.05,2004,632.254,644.659,745.579,0.667905587,1.650275324
10,Germany,8.01,50.05,2005,635.76,609.831,644.141,0.81055382,2.168376896
10,Germany,8.01,50.05,2006,636.298,567.597,636.748,0.802938759,1.71737519
10,Germany,8.01,50.05,2007,674.056,623.133,616.523,1.024880574,2.618615787
10,Germany,8.01,50.05,2008,611.47,534.895,548.859,1.056291544,2.491657822
10,Germany,8.01,50.05,2009,656.578,541.927,521.731,1.414852645,3.298703064
11,Germany,8.0083,50.04925,1950,466.446,422.28,2270.2,0.905580886,1.763817727
11,Germany,8.0083,50.04925,1951,502.67,448.486,2544.98,0.969894624,1.822638474
11,Germany,8.0083,50.04925,1952,481.915,454.575,2433.96,0.756689299,1.452283543
11,Germany,8.0083,50.04925,1953,485.568,475.337,2658.04,0.763585364,1.449111171
11,Germany,8.0083,50.04925,1954,504.344,499.461,2713.62,0.769441645,1.49850019
11,Germany,8.0083,50.04925,1955,499.044,511.023,2916.31,1.010721703,1.911449628
11,Germany,8.0083,50.04925,1956,495.595,501.487,2755.25,0.831415623,1.569876256
11,Germany,8.0083,50.04925,1957,545.65,558.814,3327.25,0.961475294,1.819848363
11,Germany,8.0083,50.04925,1958,520.495,551.563,3328.1,1.160595368,2.15481382
11,Germany,8.0083,50.04925,1959,537.13,650.052,3487.3,0.940956236,1.746914233
11,Germany,8.0083,50.04925,1960,523.207,570.739,3225.52,1.061788517,1.962802945
11,Germany,8.0083,50.04925,1961,546.103,612.589,3678.25,1.074857824,1.970668742
11,Germany,8.0083,50.04925,1962,606.223,663.308,3944.53,0.656778562,1.22409233
11,Germany,8.0083,50.04925,1963,554.695,678.738,3816.63,0.970308933,1.757049946
11,Germany,8.0083,50.04925,1964,579.807,709.285,3780.8,0.671663084,1.233218708
11,Germany,8.0083,50.04925,1965,600.177,760.306,3932.56,1.014047513,1.816447044
11,Germany,8.0083,50.04925,1966,599.342,765.611,4143.05,1.304306971,2.30149707
11,Germany,8.0083,50.04925,1967,651.553,833.655,4466.27,1.414919388,2.548700574
11,Germany,8.0083,50.04925,1968,620.782,800.573,4056.06,1.37485522,2.485044918
11,Germany,8.0083,50.04925,1969,646.501,896.241,4438.87,1.262795872,2.280153745
11,Germany,8.0083,50.04925,1970,659.109,881.335,4490.11,1.236049316,2.21438005
11,Germany,8.0083,50.04925,1971,705.484,925.815,4917.57,1.259702336,2.264946277
